model_dataset,split,sample_id,dataset_id,original_id,isolation_group_id,image_path,materialized_image,materialized_label,is_verified_negative,longitudinal_objects,transverse_objects,alligator_objects,pothole_objects,total_objects
m_uav0,train,rdd2022_china_drone::phash6_aead33b8406a::china_drone_000574,rdd2022_china_drone,China_Drone_000574,phash6_aead33b8406a,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000574.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/1158b5af1c10e23ed523.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/1158b5af1c10e23ed523.txt,false,1,0,0,0,1
m_uav0,train,rdd2022_china_drone::phash6_aee3ab1a2f7c::china_drone_000079,rdd2022_china_drone,China_Drone_000079,phash6_aee3ab1a2f7c,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000079.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/f14dd9d90b512915968c.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/f14dd9d90b512915968c.txt,false,2,1,0,0,3
m_uav0,train,rdd2022_china_drone::phash6_af074bafb244::china_drone_002288,rdd2022_china_drone,China_Drone_002288,phash6_af074bafb244,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_002288.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/0031b0f33da2f71304fd.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/0031b0f33da2f71304fd.txt,false,0,1,0,0,1
m_uav0,train,rdd2022_china_drone::phash6_af43409ecf5d::china_drone_000111,rdd2022_china_drone,China_Drone_000111,phash6_af43409ecf5d,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000111.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/4a73db9f0ee65ada1425.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/4a73db9f0ee65ada1425.txt,false,0,2,0,0,2
m_uav0,train,rdd2022_china_drone::phash6_af43409ecf5d::china_drone_001311,rdd2022_china_drone,China_Drone_001311,phash6_af43409ecf5d,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001311.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/aff454724e839566d753.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/aff454724e839566d753.txt,false,0,2,0,0,2
m_uav0,train,rdd2022_china_drone::phash6_af74f65fa9fa::china_drone_002067,rdd2022_china_drone,China_Drone_002067,phash6_af74f65fa9fa,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_002067.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/eab5a7b25c0dfd8a0fb8.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/eab5a7b25c0dfd8a0fb8.txt,false,1,0,1,0,2
m_uav0,train,rdd2022_china_drone::phash6_afe8ba8f5b2a::china_drone_001932,rdd2022_china_drone,China_Drone_001932,phash6_afe8ba8f5b2a,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001932.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/93cfe097819f00a380f1.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/93cfe097819f00a380f1.txt,false,0,1,0,0,1
m_uav0,train,rdd2022_china_drone::phash6_afffc8f52103::china_drone_001782,rdd2022_china_drone,China_Drone_001782,phash6_afffc8f52103,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001782.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/5ab071506ec292d8f3ec.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/5ab071506ec292d8f3ec.txt,false,1,0,0,0,1
m_uav0,train,rdd2022_china_drone::phash6_b00457ae4485::china_drone_001268,rdd2022_china_drone,China_Drone_001268,phash6_b00457ae4485,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001268.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/6efa0ecabc955a4b5423.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/6efa0ecabc955a4b5423.txt,false,3,0,0,0,3
m_uav0,train,rdd2022_china_drone::phash6_b0330467bd99::china_drone_000381,rdd2022_china_drone,China_Drone_000381,phash6_b0330467bd99,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000381.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/a411e507245f80d18d55.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/a411e507245f80d18d55.txt,false,1,0,0,0,1
m_uav0,train,rdd2022_china_drone::phash6_b0827351dca0::china_drone_000096,rdd2022_china_drone,China_Drone_000096,phash6_b0827351dca0,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000096.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/86d2e017064fa6794e59.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/86d2e017064fa6794e59.txt,false,0,1,0,0,1
m_uav0,train,rdd2022_china_drone::phash6_b0827351dca0::china_drone_001228,rdd2022_china_drone,China_Drone_001228,phash6_b0827351dca0,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001228.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/280c605379dcfb67d55f.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/280c605379dcfb67d55f.txt,false,1,1,0,0,2
m_uav0,train,rdd2022_china_drone::phash6_b0ac44949da2::china_drone_001428,rdd2022_china_drone,China_Drone_001428,phash6_b0ac44949da2,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001428.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/380fbbf311370123d9e1.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/380fbbf311370123d9e1.txt,false,0,0,1,0,1
m_uav0,train,rdd2022_china_drone::phash6_b0d7d51d38a8::china_drone_000407,rdd2022_china_drone,China_Drone_000407,phash6_b0d7d51d38a8,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000407.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/07c12018a57df59f9b1e.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/07c12018a57df59f9b1e.txt,false,2,0,0,0,2
m_uav0,train,rdd2022_china_drone::phash6_b0ddd535e249::china_drone_001027,rdd2022_china_drone,China_Drone_001027,phash6_b0ddd535e249,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001027.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/05ef1a0274280d2a5e67.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/05ef1a0274280d2a5e67.txt,false,1,2,1,0,4
m_uav0,train,rdd2022_china_drone::phash6_b112c9e5f8cb::china_drone_000449,rdd2022_china_drone,China_Drone_000449,phash6_b112c9e5f8cb,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000449.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/37c716780f2e6cac4fc6.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/37c716780f2e6cac4fc6.txt,false,1,0,0,0,1
m_uav0,train,rdd2022_china_drone::phash6_b1418bb58578::china_drone_001575,rdd2022_china_drone,China_Drone_001575,phash6_b1418bb58578,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001575.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/74f38bb4da1986bc8f23.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/74f38bb4da1986bc8f23.txt,false,1,0,0,0,1
m_uav0,train,rdd2022_china_drone::phash6_b187584469ad::china_drone_000889,rdd2022_china_drone,China_Drone_000889,phash6_b187584469ad,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000889.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/d80201da4c125995fbf6.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/d80201da4c125995fbf6.txt,false,1,0,0,0,1
m_uav0,train,rdd2022_china_drone::phash6_b193f1e1a213::china_drone_002280,rdd2022_china_drone,China_Drone_002280,phash6_b193f1e1a213,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_002280.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/18bc1be7d16d8fa16ca3.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/18bc1be7d16d8fa16ca3.txt,false,1,0,0,0,1
m_uav0,train,rdd2022_china_drone::phash6_b207ad9ed85f::china_drone_000883,rdd2022_china_drone,China_Drone_000883,phash6_b207ad9ed85f,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000883.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/3e6ccc68363c158521e3.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/3e6ccc68363c158521e3.txt,false,2,0,0,0,2
m_uav0,train,rdd2022_china_drone::phash6_b2d386a92b28::china_drone_002184,rdd2022_china_drone,China_Drone_002184,phash6_b2d386a92b28,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_002184.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/7a1e4016837a28029587.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/7a1e4016837a28029587.txt,false,0,1,0,0,1
m_uav0,train,rdd2022_china_drone::phash6_b356b3ab61a4::china_drone_002275,rdd2022_china_drone,China_Drone_002275,phash6_b356b3ab61a4,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_002275.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/181c0b2657d929e59a13.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/181c0b2657d929e59a13.txt,false,2,2,1,0,5
m_uav0,train,rdd2022_china_drone::phash6_b379033e0d26::china_drone_001140,rdd2022_china_drone,China_Drone_001140,phash6_b379033e0d26,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001140.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/9c39e4d49bc94f7f3e55.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/9c39e4d49bc94f7f3e55.txt,false,0,0,1,0,1
m_uav0,train,rdd2022_china_drone::phash6_b38a2b9a07d0::china_drone_001989,rdd2022_china_drone,China_Drone_001989,phash6_b38a2b9a07d0,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001989.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/4f7b5004795ddaf80904.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/4f7b5004795ddaf80904.txt,false,1,0,0,0,1
m_uav0,train,rdd2022_china_drone::phash6_b3c84b19c56f::china_drone_000648,rdd2022_china_drone,China_Drone_000648,phash6_b3c84b19c56f,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000648.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/8252e5aa88f824d67eeb.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/8252e5aa88f824d67eeb.txt,false,1,0,0,0,1
m_uav0,train,rdd2022_china_drone::phash6_b3cad25059d4::china_drone_002008,rdd2022_china_drone,China_Drone_002008,phash6_b3cad25059d4,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_002008.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/e0fe19ca00160e7fcb06.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/e0fe19ca00160e7fcb06.txt,false,1,0,0,0,1
m_uav0,train,rdd2022_china_drone::phash6_b3df8283a4fa::china_drone_001885,rdd2022_china_drone,China_Drone_001885,phash6_b3df8283a4fa,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001885.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/bf4336326f51e336b23c.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/bf4336326f51e336b23c.txt,false,1,0,0,0,1
m_uav0,train,rdd2022_china_drone::phash6_b50fa20ea486::china_drone_000116,rdd2022_china_drone,China_Drone_000116,phash6_b50fa20ea486,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000116.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/81db6d4416aae42804d2.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/81db6d4416aae42804d2.txt,false,0,0,1,0,1
m_uav0,train,rdd2022_china_drone::phash6_b53d51fc19f4::china_drone_002372,rdd2022_china_drone,China_Drone_002372,phash6_b53d51fc19f4,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_002372.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/3d6a753654864e676a3e.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/3d6a753654864e676a3e.txt,false,0,0,0,1,1
m_uav0,train,rdd2022_china_drone::phash6_b553073ee109::china_drone_002133,rdd2022_china_drone,China_Drone_002133,phash6_b553073ee109,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_002133.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/522fa006fb8644589bb5.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/522fa006fb8644589bb5.txt,false,0,0,1,0,1
m_uav0,train,rdd2022_china_drone::phash6_b562d7f8ff51::china_drone_001568,rdd2022_china_drone,China_Drone_001568,phash6_b562d7f8ff51,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001568.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/e9225e277b27b50ec8f3.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/e9225e277b27b50ec8f3.txt,false,1,1,0,0,2
m_uav0,train,rdd2022_china_drone::phash6_b57a6fefcd3f::china_drone_001521,rdd2022_china_drone,China_Drone_001521,phash6_b57a6fefcd3f,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001521.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/40f40450af5f52c0f763.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/40f40450af5f52c0f763.txt,false,1,0,0,0,1
m_uav0,train,rdd2022_china_drone::phash6_b57dfa15275d::china_drone_000262,rdd2022_china_drone,China_Drone_000262,phash6_b57dfa15275d,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000262.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/ead72ec57261b27db30a.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/ead72ec57261b27db30a.txt,false,0,1,0,0,1
m_uav0,train,rdd2022_china_drone::phash6_b58488e937d2::china_drone_000792,rdd2022_china_drone,China_Drone_000792,phash6_b58488e937d2,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000792.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/bc8372bf14536ac440f7.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/bc8372bf14536ac440f7.txt,false,1,0,0,0,1
m_uav0,train,rdd2022_china_drone::phash6_b60d5e27c7b5::china_drone_000248,rdd2022_china_drone,China_Drone_000248,phash6_b60d5e27c7b5,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000248.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/8bf9fc38de0d4305c822.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/8bf9fc38de0d4305c822.txt,false,2,3,0,0,5
m_uav0,train,rdd2022_china_drone::phash6_b61af72f4c2c::china_drone_001624,rdd2022_china_drone,China_Drone_001624,phash6_b61af72f4c2c,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001624.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/f645fd902e8f48dc4048.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/f645fd902e8f48dc4048.txt,false,2,0,0,0,2
m_uav0,train,rdd2022_china_drone::phash6_b652d0e0c696::china_drone_002281,rdd2022_china_drone,China_Drone_002281,phash6_b652d0e0c696,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_002281.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/a1c2eaa9036e07b4c4f7.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/a1c2eaa9036e07b4c4f7.txt,false,2,0,0,0,2
m_uav0,train,rdd2022_china_drone::phash6_b68c8e405ce7::china_drone_000186,rdd2022_china_drone,China_Drone_000186,phash6_b68c8e405ce7,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000186.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/03f2cc3deb998fe8b5dc.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/03f2cc3deb998fe8b5dc.txt,false,0,1,0,0,1
m_uav0,train,rdd2022_china_drone::phash6_b71134a5ffd9::china_drone_000619,rdd2022_china_drone,China_Drone_000619,phash6_b71134a5ffd9,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000619.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/8343d3d1d66ebe0c88d4.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/8343d3d1d66ebe0c88d4.txt,false,1,0,0,0,1
m_uav0,train,rdd2022_china_drone::phash6_b71134a5ffd9::china_drone_001100,rdd2022_china_drone,China_Drone_001100,phash6_b71134a5ffd9,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001100.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/7dd060743f75951262db.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/7dd060743f75951262db.txt,false,1,0,0,0,1
m_uav0,train,rdd2022_china_drone::phash6_b71134a5ffd9::china_drone_002151,rdd2022_china_drone,China_Drone_002151,phash6_b71134a5ffd9,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_002151.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/c2b472f55d3f9c94aff9.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/c2b472f55d3f9c94aff9.txt,false,1,0,0,0,1
m_uav0,train,rdd2022_china_drone::phash6_b7291810b0f5::china_drone_002035,rdd2022_china_drone,China_Drone_002035,phash6_b7291810b0f5,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_002035.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/c381e7b08ebac7d1ef1a.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/c381e7b08ebac7d1ef1a.txt,false,1,0,0,0,1
m_uav0,train,rdd2022_china_drone::phash6_b7a7454956e8::china_drone_000903,rdd2022_china_drone,China_Drone_000903,phash6_b7a7454956e8,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000903.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/4ecf2cbd9626fddc97c9.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/4ecf2cbd9626fddc97c9.txt,false,1,1,0,0,2
m_uav0,train,rdd2022_china_drone::phash6_b7c7edf19e8c::china_drone_001628,rdd2022_china_drone,China_Drone_001628,phash6_b7c7edf19e8c,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001628.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/561cc9ffd21f7f7d8dce.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/561cc9ffd21f7f7d8dce.txt,false,0,0,0,1,1
m_uav0,train,rdd2022_china_drone::phash6_b81ef1c9a83b::china_drone_000266,rdd2022_china_drone,China_Drone_000266,phash6_b81ef1c9a83b,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000266.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/cff6f47cf58e341f4fa3.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/cff6f47cf58e341f4fa3.txt,false,0,0,1,0,1
m_uav0,train,rdd2022_china_drone::phash6_b84922b340b2::china_drone_001651,rdd2022_china_drone,China_Drone_001651,phash6_b84922b340b2,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001651.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/241f925609ae122d5528.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/241f925609ae122d5528.txt,false,1,0,0,0,1
m_uav0,train,rdd2022_china_drone::phash6_b856bbb600a0::china_drone_000516,rdd2022_china_drone,China_Drone_000516,phash6_b856bbb600a0,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000516.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/3930d0b8370d3453625a.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/3930d0b8370d3453625a.txt,false,1,0,0,0,1
m_uav0,train,rdd2022_china_drone::phash6_b8f93c0a390e::china_drone_002164,rdd2022_china_drone,China_Drone_002164,phash6_b8f93c0a390e,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_002164.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/dc5792bf0af575872bc1.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/dc5792bf0af575872bc1.txt,false,0,1,0,0,1
m_uav0,train,rdd2022_china_drone::phash6_b939865afc01::china_drone_000373,rdd2022_china_drone,China_Drone_000373,phash6_b939865afc01,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000373.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/12a4ff6be490e46c3341.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/12a4ff6be490e46c3341.txt,false,0,1,0,0,1
m_uav0,train,rdd2022_china_drone::phash6_b93c37f152e4::china_drone_001039,rdd2022_china_drone,China_Drone_001039,phash6_b93c37f152e4,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001039.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/images/train/aca0d2cbe87fee6042d6.jpg,data/external_uav/prepared/uav2a_pilot/m_uav0/labels/train/aca0d2cbe87fee6042d6.txt,false,1,0,0,0,1
