sample_id,dataset_id,original_id,isolation_group_id,remediated_partition,phase1_role,present_in_phase1_harmonized_view,image_path,annotation_path,source_classes,decision_category,include_as_negative,pilot_action,evidence,reviewer,review_date
rdd2022_china_drone::phash6_f051d57cc788::china_drone_001470,rdd2022_china_drone,China_Drone_001470,phash6_f051d57cc788,train,dino_reference,false,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001470.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_001470.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_f166c97cc7a0::china_drone_000608,rdd2022_china_drone,China_Drone_000608,phash6_f166c97cc7a0,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000608.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_000608.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_f1e010fac762::china_drone_000854,rdd2022_china_drone,China_Drone_000854,phash6_f1e010fac762,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000854.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_000854.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_f2ef499fb15a::china_drone_001784,rdd2022_china_drone,China_Drone_001784,phash6_f2ef499fb15a,train,sam2_development,false,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001784.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_001784.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_f320843736ff::china_drone_000920,rdd2022_china_drone,China_Drone_000920,phash6_f320843736ff,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000920.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_000920.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_f32f687b28e6::china_drone_001373,rdd2022_china_drone,China_Drone_001373,phash6_f32f687b28e6,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001373.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_001373.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_f3da04e16163::china_drone_000556,rdd2022_china_drone,China_Drone_000556,phash6_f3da04e16163,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000556.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_000556.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_f44ff492cbe7::china_drone_000341,rdd2022_china_drone,China_Drone_000341,phash6_f44ff492cbe7,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000341.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_000341.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_f556cebb9db3::china_drone_002194,rdd2022_china_drone,China_Drone_002194,phash6_f556cebb9db3,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_002194.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_002194.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_f5a48155124c::china_drone_000177,rdd2022_china_drone,China_Drone_000177,phash6_f5a48155124c,train,dino_reference,false,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000177.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_000177.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_f733e75c871a::china_drone_001510,rdd2022_china_drone,China_Drone_001510,phash6_f733e75c871a,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001510.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_001510.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_f8cb8087233b::china_drone_002050,rdd2022_china_drone,China_Drone_002050,phash6_f8cb8087233b,train,sam2_development,false,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_002050.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_002050.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_f906b42d204b::china_drone_000921,rdd2022_china_drone,China_Drone_000921,phash6_f906b42d204b,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000921.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_000921.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_f9219e141bed::china_drone_000777,rdd2022_china_drone,China_Drone_000777,phash6_f9219e141bed,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000777.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_000777.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_fa02a0f28627::china_drone_000896,rdd2022_china_drone,China_Drone_000896,phash6_fa02a0f28627,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000896.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_000896.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_fa40ebd21ba0::china_drone_001002,rdd2022_china_drone,China_Drone_001002,phash6_fa40ebd21ba0,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001002.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_001002.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_fa4c42205119::china_drone_000924,rdd2022_china_drone,China_Drone_000924,phash6_fa4c42205119,train,dino_reference,false,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000924.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_000924.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_fa9ddc325208::china_drone_001097,rdd2022_china_drone,China_Drone_001097,phash6_fa9ddc325208,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001097.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_001097.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_fcec78017c16::china_drone_001175,rdd2022_china_drone,China_Drone_001175,phash6_fcec78017c16,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001175.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_001175.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_fd47772122a5::china_drone_001474,rdd2022_china_drone,China_Drone_001474,phash6_fd47772122a5,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001474.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_001474.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_fe430c4198da::china_drone_001338,rdd2022_china_drone,China_Drone_001338,phash6_fe430c4198da,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001338.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_001338.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_ff3cf4a08a44::china_drone_002257,rdd2022_china_drone,China_Drone_002257,phash6_ff3cf4a08a44,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_002257.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_002257.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
uav_pdd2023::phash6_0af979622a5f::r180_00448_top_right,uav_pdd2023,r180_00448_top_right,source_photo_00448,internal_test,yolo_train,true,data/external_uav/uav_pdd2023/extracted/JPEGImages/r180_00448_top_right.jpg,data/external_uav/uav_pdd2023/extracted/Annotations/r180_00448_top_right.xml,Oblique crack|Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Oblique crack|Repair.,Codex source-annotation and full-image review,2026-09-12
uav_pdd2023::phash6_0d26a2d9229c::r180_00443_bottom_left,uav_pdd2023,r180_00443_bottom_left,source_photo_00443,internal_test,yolo_train,true,data/external_uav/uav_pdd2023/extracted/JPEGImages/r180_00443_bottom_left.jpg,data/external_uav/uav_pdd2023/extracted/Annotations/r180_00443_bottom_left.xml,Oblique crack,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Oblique crack.,Codex source-annotation and full-image review,2026-09-12
uav_pdd2023::phash6_100fd5042f2a::r180_00445_top_left,uav_pdd2023,r180_00445_top_left,source_photo_00445,internal_test,yolo_train,true,data/external_uav/uav_pdd2023/extracted/JPEGImages/r180_00445_top_left.jpg,data/external_uav/uav_pdd2023/extracted/Annotations/r180_00445_top_left.xml,Oblique crack|Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Oblique crack|Repair.,Codex source-annotation and full-image review,2026-09-12
uav_pdd2023::phash6_104da94c503e::tb_00445_bottom_left,uav_pdd2023,tb_00445_bottom_left,source_photo_00445,internal_test,yolo_train,true,data/external_uav/uav_pdd2023/extracted/JPEGImages/tb_00445_bottom_left.jpg,data/external_uav/uav_pdd2023/extracted/Annotations/tb_00445_bottom_left.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
uav_pdd2023::phash6_1545d81ef8e4::lr_00521_bottom_right,uav_pdd2023,lr_00521_bottom_right,source_photo_00521,internal_test,yolo_train,true,data/external_uav/uav_pdd2023/extracted/JPEGImages/lr_00521_bottom_right.jpg,data/external_uav/uav_pdd2023/extracted/Annotations/lr_00521_bottom_right.xml,Oblique crack,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Oblique crack.,Codex source-annotation and full-image review,2026-09-12
uav_pdd2023::phash6_25418ee5bfd0::tb_00448_top_right,uav_pdd2023,tb_00448_top_right,source_photo_00448,internal_test,yolo_train,true,data/external_uav/uav_pdd2023/extracted/JPEGImages/tb_00448_top_right.jpg,data/external_uav/uav_pdd2023/extracted/Annotations/tb_00448_top_right.xml,Oblique crack|Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Oblique crack|Repair.,Codex source-annotation and full-image review,2026-09-12
uav_pdd2023::phash6_309ade0aef64::tb_00046_top_left,uav_pdd2023,tb_00046_top_left,source_photo_00046,internal_test,yolo_train,true,data/external_uav/uav_pdd2023/extracted/JPEGImages/tb_00046_top_left.jpg,data/external_uav/uav_pdd2023/extracted/Annotations/tb_00046_top_left.xml,Oblique crack,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Oblique crack.,Codex source-annotation and full-image review,2026-09-12
uav_pdd2023::phash6_30c015187257::r180_00451_bottom_left,uav_pdd2023,r180_00451_bottom_left,source_photo_00451,internal_test,yolo_train,true,data/external_uav/uav_pdd2023/extracted/JPEGImages/r180_00451_bottom_left.jpg,data/external_uav/uav_pdd2023/extracted/Annotations/r180_00451_bottom_left.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
uav_pdd2023::phash6_30fec2a05e6c::lr_00046_top_left,uav_pdd2023,lr_00046_top_left,source_photo_00046,internal_test,yolo_train,true,data/external_uav/uav_pdd2023/extracted/JPEGImages/lr_00046_top_left.jpg,data/external_uav/uav_pdd2023/extracted/Annotations/lr_00046_top_left.xml,Oblique crack,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Oblique crack.,Codex source-annotation and full-image review,2026-09-12
uav_pdd2023::phash6_3a12ec0d5ab2::r180_00450_bottom_left,uav_pdd2023,r180_00450_bottom_left,source_photo_00450,internal_test,yolo_train,true,data/external_uav/uav_pdd2023/extracted/JPEGImages/r180_00450_bottom_left.jpg,data/external_uav/uav_pdd2023/extracted/Annotations/r180_00450_bottom_left.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
uav_pdd2023::phash6_4482376f5091::tb_00490_top_left,uav_pdd2023,tb_00490_top_left,source_photo_00490,train,dino_reference,false,data/external_uav/uav_pdd2023/extracted/JPEGImages/tb_00490_top_left.jpg,data/external_uav/uav_pdd2023/extracted/Annotations/tb_00490_top_left.xml,,Genuine healthy/background image,true,include_verified_negative,No visible pavement distress in full-image review.,Codex source-annotation and full-image review,2026-09-12
uav_pdd2023::phash6_4caccfc9c4fa::lr_00450_bottom_left,uav_pdd2023,lr_00450_bottom_left,source_photo_00450,internal_test,yolo_train,true,data/external_uav/uav_pdd2023/extracted/JPEGImages/lr_00450_bottom_left.jpg,data/external_uav/uav_pdd2023/extracted/Annotations/lr_00450_bottom_left.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
uav_pdd2023::phash6_504568054349::r180_00449_top_left,uav_pdd2023,r180_00449_top_left,source_photo_00449,calibration,yolo_train,true,data/external_uav/uav_pdd2023/extracted/JPEGImages/r180_00449_top_left.jpg,data/external_uav/uav_pdd2023/extracted/Annotations/r180_00449_top_left.xml,Oblique crack|Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Oblique crack|Repair.,Codex source-annotation and full-image review,2026-09-12
uav_pdd2023::phash6_5f6f4bcc0c91::tb_00445_top_left,uav_pdd2023,tb_00445_top_left,source_photo_00445,internal_test,yolo_train,true,data/external_uav/uav_pdd2023/extracted/JPEGImages/tb_00445_top_left.jpg,data/external_uav/uav_pdd2023/extracted/Annotations/tb_00445_top_left.xml,Oblique crack|Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Oblique crack|Repair.,Codex source-annotation and full-image review,2026-09-12
uav_pdd2023::phash6_6979758635a2::r180_00449_top_right,uav_pdd2023,r180_00449_top_right,source_photo_00449,calibration,yolo_train,true,data/external_uav/uav_pdd2023/extracted/JPEGImages/r180_00449_top_right.jpg,data/external_uav/uav_pdd2023/extracted/Annotations/r180_00449_top_right.xml,Oblique crack|Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Oblique crack|Repair.,Codex source-annotation and full-image review,2026-09-12
uav_pdd2023::phash6_77f93726629c::r180_00490_bottom_left,uav_pdd2023,r180_00490_bottom_left,source_photo_00490,train,yolo_train,true,data/external_uav/uav_pdd2023/extracted/JPEGImages/r180_00490_bottom_left.jpg,data/external_uav/uav_pdd2023/extracted/Annotations/r180_00490_bottom_left.xml,Oblique crack,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Oblique crack.,Codex source-annotation and full-image review,2026-09-12
uav_pdd2023::phash6_7af11605a8f8::tb_00450_top_left,uav_pdd2023,tb_00450_top_left,source_photo_00450,internal_test,yolo_train,true,data/external_uav/uav_pdd2023/extracted/JPEGImages/tb_00450_top_left.jpg,data/external_uav/uav_pdd2023/extracted/Annotations/tb_00450_top_left.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
uav_pdd2023::phash6_929c82baf059::r180_00448_bottom_right,uav_pdd2023,r180_00448_bottom_right,source_photo_00448,internal_test,yolo_train,true,data/external_uav/uav_pdd2023/extracted/JPEGImages/r180_00448_bottom_right.jpg,data/external_uav/uav_pdd2023/extracted/Annotations/r180_00448_bottom_right.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
uav_pdd2023::phash6_9865defe79aa::tb_00451_bottom_left,uav_pdd2023,tb_00451_bottom_left,source_photo_00451,internal_test,yolo_train,true,data/external_uav/uav_pdd2023/extracted/JPEGImages/tb_00451_bottom_left.jpg,data/external_uav/uav_pdd2023/extracted/Annotations/tb_00451_bottom_left.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
uav_pdd2023::phash6_994639541446::tb_00490_bottom_left,uav_pdd2023,tb_00490_bottom_left,source_photo_00490,train,yolo_train,true,data/external_uav/uav_pdd2023/extracted/JPEGImages/tb_00490_bottom_left.jpg,data/external_uav/uav_pdd2023/extracted/Annotations/tb_00490_bottom_left.xml,Oblique crack,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Oblique crack.,Codex source-annotation and full-image review,2026-09-12
uav_pdd2023::phash6_9ea13bf0902b::lr_00448_top_right,uav_pdd2023,lr_00448_top_right,source_photo_00448,internal_test,yolo_train,true,data/external_uav/uav_pdd2023/extracted/JPEGImages/lr_00448_top_right.jpg,data/external_uav/uav_pdd2023/extracted/Annotations/lr_00448_top_right.xml,Oblique crack|Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Oblique crack|Repair.,Codex source-annotation and full-image review,2026-09-12
uav_pdd2023::phash6_a2164ef4fc55::lr_00036_top_left,uav_pdd2023,lr_00036_top_left,source_photo_00036,internal_test,yolo_train,true,data/external_uav/uav_pdd2023/extracted/JPEGImages/lr_00036_top_left.jpg,data/external_uav/uav_pdd2023/extracted/Annotations/lr_00036_top_left.xml,Oblique crack,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Oblique crack.,Codex source-annotation and full-image review,2026-09-12
uav_pdd2023::phash6_a8828c06745e::lr_00490_top_left,uav_pdd2023,lr_00490_top_left,source_photo_00490,train,dino_reference,false,data/external_uav/uav_pdd2023/extracted/JPEGImages/lr_00490_top_left.jpg,data/external_uav/uav_pdd2023/extracted/Annotations/lr_00490_top_left.xml,,Genuine healthy/background image,true,include_verified_negative,No visible pavement distress in full-image review.,Codex source-annotation and full-image review,2026-09-12
uav_pdd2023::phash6_ab0abb18795b::lr_00490_bottom_left,uav_pdd2023,lr_00490_bottom_left,source_photo_00490,train,yolo_train,true,data/external_uav/uav_pdd2023/extracted/JPEGImages/lr_00490_bottom_left.jpg,data/external_uav/uav_pdd2023/extracted/Annotations/lr_00490_bottom_left.xml,Oblique crack,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Oblique crack.,Codex source-annotation and full-image review,2026-09-12
uav_pdd2023::phash6_b149f070b215::lr_00449_top_right,uav_pdd2023,lr_00449_top_right,source_photo_00449,calibration,yolo_train,true,data/external_uav/uav_pdd2023/extracted/JPEGImages/lr_00449_top_right.jpg,data/external_uav/uav_pdd2023/extracted/Annotations/lr_00449_top_right.xml,Oblique crack|Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Oblique crack|Repair.,Codex source-annotation and full-image review,2026-09-12
uav_pdd2023::phash6_c2e506755b3d::r180_00490_top_left,uav_pdd2023,r180_00490_top_left,source_photo_00490,train,dino_reference,false,data/external_uav/uav_pdd2023/extracted/JPEGImages/r180_00490_top_left.jpg,data/external_uav/uav_pdd2023/extracted/Annotations/r180_00490_top_left.xml,,Genuine healthy/background image,true,include_verified_negative,No visible pavement distress in full-image review.,Codex source-annotation and full-image review,2026-09-12
uav_pdd2023::phash6_d4da20ac2941::lr_00451_bottom_left,uav_pdd2023,lr_00451_bottom_left,source_photo_00451,internal_test,yolo_train,true,data/external_uav/uav_pdd2023/extracted/JPEGImages/lr_00451_bottom_left.jpg,data/external_uav/uav_pdd2023/extracted/Annotations/lr_00451_bottom_left.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
uav_pdd2023::phash6_e2c5f0a47211::r180_00091_bottom_left,uav_pdd2023,r180_00091_bottom_left,source_photo_00091,internal_test,yolo_train,true,data/external_uav/uav_pdd2023/extracted/JPEGImages/r180_00091_bottom_left.jpg,data/external_uav/uav_pdd2023/extracted/Annotations/r180_00091_bottom_left.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
uav_pdd2023::phash6_ef1d736f8e82::lr_00443_bottom_left,uav_pdd2023,lr_00443_bottom_left,source_photo_00443,internal_test,yolo_train,true,data/external_uav/uav_pdd2023/extracted/JPEGImages/lr_00443_bottom_left.jpg,data/external_uav/uav_pdd2023/extracted/Annotations/lr_00443_bottom_left.xml,Oblique crack,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Oblique crack.,Codex source-annotation and full-image review,2026-09-12
uav_pdd2023::phash6_fb34df74baa1::lr_00445_bottom_left,uav_pdd2023,lr_00445_bottom_left,source_photo_00445,internal_test,yolo_train,true,data/external_uav/uav_pdd2023/extracted/JPEGImages/lr_00445_bottom_left.jpg,data/external_uav/uav_pdd2023/extracted/Annotations/lr_00445_bottom_left.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
