sample_id,dataset_id,original_id,group_id,role,image_path,annotation_path,annotation_format,source_classes,canonical_classes,damage_state,is_external_test,group_method,independence_status,phase1_role,partition,isolation_group_id,role_adjustment,yolo_training,dinov2_reference_bank,sam2_development_candidate,highrpd_pretraining_candidate,dinov2_threshold_calibration,reliability_calibration,model_validation,china_heldout_test,uav_pdd_heldout_test,uapd_evaluation_candidate,poznan_evaluation,india_dashcam_stress_test,sam2_final_mask_test,pilot_eligible,canonical_empty_decision
highrpd::dji_20230707094607_0027::dji_20230707094607_0027_640_08_06,highrpd,DJI_20230707094607_0027_640_08_06,DJI_20230707094607_0027,highrpd_pretraining,data/external_uav/highrpd/extracted/content/HighRPD/images/DJI_20230707094607_0027_640_08_06.jpg,data/external_uav/highrpd/extracted/content/HighRPD/labels/DJI_20230707094607_0027_640_08_06.txt,yolo,line,,annotation_empty_or_noncanonical,false,filename_original_8192x5460_photo,verified_source_photo_group,highrpd_pretraining,train,DJI_20230707094607_0027,none,false,false,false,true,false,false,false,false,false,false,false,false,false,false,not_canonical_empty
highrpd::dji_20230707094608_0028::dji_20230707094608_0028_640_00_00,highrpd,DJI_20230707094608_0028_640_00_00,DJI_20230707094608_0028,highrpd_pretraining,data/external_uav/highrpd/extracted/content/HighRPD/images/DJI_20230707094608_0028_640_00_00.jpg,data/external_uav/highrpd/extracted/content/HighRPD/labels/DJI_20230707094608_0028_640_00_00.txt,yolo,block,,annotation_empty_or_noncanonical,false,filename_original_8192x5460_photo,verified_source_photo_group,highrpd_pretraining,train,DJI_20230707094608_0028,none,false,false,false,true,false,false,false,false,false,false,false,false,false,false,not_canonical_empty
highrpd::dji_20230707094608_0028::dji_20230707094608_0028_640_00_01,highrpd,DJI_20230707094608_0028_640_00_01,DJI_20230707094608_0028,highrpd_pretraining,data/external_uav/highrpd/extracted/content/HighRPD/images/DJI_20230707094608_0028_640_00_01.jpg,data/external_uav/highrpd/extracted/content/HighRPD/labels/DJI_20230707094608_0028_640_00_01.txt,yolo,block|line,,annotation_empty_or_noncanonical,false,filename_original_8192x5460_photo,verified_source_photo_group,highrpd_pretraining,train,DJI_20230707094608_0028,none,false,false,false,true,false,false,false,false,false,false,false,false,false,false,not_canonical_empty
highrpd::dji_20230707094608_0028::dji_20230707094608_0028_640_00_02,highrpd,DJI_20230707094608_0028_640_00_02,DJI_20230707094608_0028,highrpd_pretraining,data/external_uav/highrpd/extracted/content/HighRPD/images/DJI_20230707094608_0028_640_00_02.jpg,data/external_uav/highrpd/extracted/content/HighRPD/labels/DJI_20230707094608_0028_640_00_02.txt,yolo,block,,annotation_empty_or_noncanonical,false,filename_original_8192x5460_photo,verified_source_photo_group,highrpd_pretraining,train,DJI_20230707094608_0028,none,false,false,false,true,false,false,false,false,false,false,false,false,false,false,not_canonical_empty
highrpd::dji_20230707094608_0028::dji_20230707094608_0028_640_00_03,highrpd,DJI_20230707094608_0028_640_00_03,DJI_20230707094608_0028,highrpd_pretraining,data/external_uav/highrpd/extracted/content/HighRPD/images/DJI_20230707094608_0028_640_00_03.jpg,data/external_uav/highrpd/extracted/content/HighRPD/labels/DJI_20230707094608_0028_640_00_03.txt,yolo,block,,annotation_empty_or_noncanonical,false,filename_original_8192x5460_photo,verified_source_photo_group,highrpd_pretraining,train,DJI_20230707094608_0028,none,false,false,false,true,false,false,false,false,false,false,false,false,false,false,not_canonical_empty
highrpd::dji_20230707094608_0028::dji_20230707094608_0028_640_00_04,highrpd,DJI_20230707094608_0028_640_00_04,DJI_20230707094608_0028,highrpd_pretraining,data/external_uav/highrpd/extracted/content/HighRPD/images/DJI_20230707094608_0028_640_00_04.jpg,data/external_uav/highrpd/extracted/content/HighRPD/labels/DJI_20230707094608_0028_640_00_04.txt,yolo,pit,,annotation_empty_or_noncanonical,false,filename_original_8192x5460_photo,verified_source_photo_group,highrpd_pretraining,train,DJI_20230707094608_0028,none,false,false,false,true,false,false,false,false,false,false,false,false,false,false,not_canonical_empty
highrpd::dji_20230707094608_0028::dji_20230707094608_0028_640_00_08,highrpd,DJI_20230707094608_0028_640_00_08,DJI_20230707094608_0028,highrpd_pretraining,data/external_uav/highrpd/extracted/content/HighRPD/images/DJI_20230707094608_0028_640_00_08.jpg,data/external_uav/highrpd/extracted/content/HighRPD/labels/DJI_20230707094608_0028_640_00_08.txt,yolo,line,,annotation_empty_or_noncanonical,false,filename_original_8192x5460_photo,verified_source_photo_group,highrpd_pretraining,train,DJI_20230707094608_0028,none,false,false,false,true,false,false,false,false,false,false,false,false,false,false,not_canonical_empty
highrpd::dji_20230707094608_0028::dji_20230707094608_0028_640_00_09,highrpd,DJI_20230707094608_0028_640_00_09,DJI_20230707094608_0028,highrpd_pretraining,data/external_uav/highrpd/extracted/content/HighRPD/images/DJI_20230707094608_0028_640_00_09.jpg,data/external_uav/highrpd/extracted/content/HighRPD/labels/DJI_20230707094608_0028_640_00_09.txt,yolo,line,,annotation_empty_or_noncanonical,false,filename_original_8192x5460_photo,verified_source_photo_group,highrpd_pretraining,train,DJI_20230707094608_0028,none,false,false,false,true,false,false,false,false,false,false,false,false,false,false,not_canonical_empty
highrpd::dji_20230707094608_0028::dji_20230707094608_0028_640_01_00,highrpd,DJI_20230707094608_0028_640_01_00,DJI_20230707094608_0028,highrpd_pretraining,data/external_uav/highrpd/extracted/content/HighRPD/images/DJI_20230707094608_0028_640_01_00.jpg,data/external_uav/highrpd/extracted/content/HighRPD/labels/DJI_20230707094608_0028_640_01_00.txt,yolo,line,,annotation_empty_or_noncanonical,false,filename_original_8192x5460_photo,verified_source_photo_group,highrpd_pretraining,train,DJI_20230707094608_0028,none,false,false,false,true,false,false,false,false,false,false,false,false,false,false,not_canonical_empty
highrpd::dji_20230707094608_0028::dji_20230707094608_0028_640_01_01,highrpd,DJI_20230707094608_0028_640_01_01,DJI_20230707094608_0028,highrpd_pretraining,data/external_uav/highrpd/extracted/content/HighRPD/images/DJI_20230707094608_0028_640_01_01.jpg,data/external_uav/highrpd/extracted/content/HighRPD/labels/DJI_20230707094608_0028_640_01_01.txt,yolo,block|line,,annotation_empty_or_noncanonical,false,filename_original_8192x5460_photo,verified_source_photo_group,highrpd_pretraining,train,DJI_20230707094608_0028,none,false,false,false,true,false,false,false,false,false,false,false,false,false,false,not_canonical_empty
highrpd::dji_20230707094608_0028::dji_20230707094608_0028_640_01_02,highrpd,DJI_20230707094608_0028_640_01_02,DJI_20230707094608_0028,highrpd_pretraining,data/external_uav/highrpd/extracted/content/HighRPD/images/DJI_20230707094608_0028_640_01_02.jpg,data/external_uav/highrpd/extracted/content/HighRPD/labels/DJI_20230707094608_0028_640_01_02.txt,yolo,block|line,,annotation_empty_or_noncanonical,false,filename_original_8192x5460_photo,verified_source_photo_group,highrpd_pretraining,train,DJI_20230707094608_0028,none,false,false,false,true,false,false,false,false,false,false,false,false,false,false,not_canonical_empty
highrpd::dji_20230707094608_0028::dji_20230707094608_0028_640_01_05,highrpd,DJI_20230707094608_0028_640_01_05,DJI_20230707094608_0028,highrpd_pretraining,data/external_uav/highrpd/extracted/content/HighRPD/images/DJI_20230707094608_0028_640_01_05.jpg,data/external_uav/highrpd/extracted/content/HighRPD/labels/DJI_20230707094608_0028_640_01_05.txt,yolo,pit,,annotation_empty_or_noncanonical,false,filename_original_8192x5460_photo,verified_source_photo_group,highrpd_pretraining,train,DJI_20230707094608_0028,none,false,false,false,true,false,false,false,false,false,false,false,false,false,false,not_canonical_empty
highrpd::dji_20230707094608_0028::dji_20230707094608_0028_640_01_10,highrpd,DJI_20230707094608_0028_640_01_10,DJI_20230707094608_0028,highrpd_pretraining,data/external_uav/highrpd/extracted/content/HighRPD/images/DJI_20230707094608_0028_640_01_10.jpg,data/external_uav/highrpd/extracted/content/HighRPD/labels/DJI_20230707094608_0028_640_01_10.txt,yolo,line,,annotation_empty_or_noncanonical,false,filename_original_8192x5460_photo,verified_source_photo_group,highrpd_pretraining,train,DJI_20230707094608_0028,none,false,false,false,true,false,false,false,false,false,false,false,false,false,false,not_canonical_empty
highrpd::dji_20230707094608_0028::dji_20230707094608_0028_640_02_00,highrpd,DJI_20230707094608_0028_640_02_00,DJI_20230707094608_0028,highrpd_pretraining,data/external_uav/highrpd/extracted/content/HighRPD/images/DJI_20230707094608_0028_640_02_00.jpg,data/external_uav/highrpd/extracted/content/HighRPD/labels/DJI_20230707094608_0028_640_02_00.txt,yolo,line,,annotation_empty_or_noncanonical,false,filename_original_8192x5460_photo,verified_source_photo_group,highrpd_pretraining,train,DJI_20230707094608_0028,none,false,false,false,true,false,false,false,false,false,false,false,false,false,false,not_canonical_empty
highrpd::dji_20230707094608_0028::dji_20230707094608_0028_640_02_01,highrpd,DJI_20230707094608_0028_640_02_01,DJI_20230707094608_0028,highrpd_pretraining,data/external_uav/highrpd/extracted/content/HighRPD/images/DJI_20230707094608_0028_640_02_01.jpg,data/external_uav/highrpd/extracted/content/HighRPD/labels/DJI_20230707094608_0028_640_02_01.txt,yolo,line|pit,,annotation_empty_or_noncanonical,false,filename_original_8192x5460_photo,verified_source_photo_group,highrpd_pretraining,train,DJI_20230707094608_0028,none,false,false,false,true,false,false,false,false,false,false,false,false,false,false,not_canonical_empty
highrpd::dji_20230707094608_0028::dji_20230707094608_0028_640_02_02,highrpd,DJI_20230707094608_0028_640_02_02,DJI_20230707094608_0028,highrpd_pretraining,data/external_uav/highrpd/extracted/content/HighRPD/images/DJI_20230707094608_0028_640_02_02.jpg,data/external_uav/highrpd/extracted/content/HighRPD/labels/DJI_20230707094608_0028_640_02_02.txt,yolo,block,,annotation_empty_or_noncanonical,false,filename_original_8192x5460_photo,verified_source_photo_group,highrpd_pretraining,train,DJI_20230707094608_0028,none,false,false,false,true,false,false,false,false,false,false,false,false,false,false,not_canonical_empty
highrpd::dji_20230707094608_0028::dji_20230707094608_0028_640_02_03,highrpd,DJI_20230707094608_0028_640_02_03,DJI_20230707094608_0028,highrpd_pretraining,data/external_uav/highrpd/extracted/content/HighRPD/images/DJI_20230707094608_0028_640_02_03.jpg,data/external_uav/highrpd/extracted/content/HighRPD/labels/DJI_20230707094608_0028_640_02_03.txt,yolo,block|line,,annotation_empty_or_noncanonical,false,filename_original_8192x5460_photo,verified_source_photo_group,highrpd_pretraining,train,DJI_20230707094608_0028,none,false,false,false,true,false,false,false,false,false,false,false,false,false,false,not_canonical_empty
highrpd::dji_20230707094608_0028::dji_20230707094608_0028_640_02_04,highrpd,DJI_20230707094608_0028_640_02_04,DJI_20230707094608_0028,highrpd_pretraining,data/external_uav/highrpd/extracted/content/HighRPD/images/DJI_20230707094608_0028_640_02_04.jpg,data/external_uav/highrpd/extracted/content/HighRPD/labels/DJI_20230707094608_0028_640_02_04.txt,yolo,block|line,,annotation_empty_or_noncanonical,false,filename_original_8192x5460_photo,verified_source_photo_group,highrpd_pretraining,train,DJI_20230707094608_0028,none,false,false,false,true,false,false,false,false,false,false,false,false,false,false,not_canonical_empty
highrpd::dji_20230707094608_0028::dji_20230707094608_0028_640_02_05,highrpd,DJI_20230707094608_0028_640_02_05,DJI_20230707094608_0028,highrpd_pretraining,data/external_uav/highrpd/extracted/content/HighRPD/images/DJI_20230707094608_0028_640_02_05.jpg,data/external_uav/highrpd/extracted/content/HighRPD/labels/DJI_20230707094608_0028_640_02_05.txt,yolo,line,,annotation_empty_or_noncanonical,false,filename_original_8192x5460_photo,verified_source_photo_group,highrpd_pretraining,train,DJI_20230707094608_0028,none,false,false,false,true,false,false,false,false,false,false,false,false,false,false,not_canonical_empty
highrpd::dji_20230707094608_0028::dji_20230707094608_0028_640_02_08,highrpd,DJI_20230707094608_0028_640_02_08,DJI_20230707094608_0028,highrpd_pretraining,data/external_uav/highrpd/extracted/content/HighRPD/images/DJI_20230707094608_0028_640_02_08.jpg,data/external_uav/highrpd/extracted/content/HighRPD/labels/DJI_20230707094608_0028_640_02_08.txt,yolo,line,,annotation_empty_or_noncanonical,false,filename_original_8192x5460_photo,verified_source_photo_group,highrpd_pretraining,train,DJI_20230707094608_0028,none,false,false,false,true,false,false,false,false,false,false,false,false,false,false,not_canonical_empty
highrpd::dji_20230707094608_0028::dji_20230707094608_0028_640_02_09,highrpd,DJI_20230707094608_0028_640_02_09,DJI_20230707094608_0028,highrpd_pretraining,data/external_uav/highrpd/extracted/content/HighRPD/images/DJI_20230707094608_0028_640_02_09.jpg,data/external_uav/highrpd/extracted/content/HighRPD/labels/DJI_20230707094608_0028_640_02_09.txt,yolo,line,,annotation_empty_or_noncanonical,false,filename_original_8192x5460_photo,verified_source_photo_group,highrpd_pretraining,train,DJI_20230707094608_0028,none,false,false,false,true,false,false,false,false,false,false,false,false,false,false,not_canonical_empty
highrpd::dji_20230707094608_0028::dji_20230707094608_0028_640_03_11,highrpd,DJI_20230707094608_0028_640_03_11,DJI_20230707094608_0028,highrpd_pretraining,data/external_uav/highrpd/extracted/content/HighRPD/images/DJI_20230707094608_0028_640_03_11.jpg,data/external_uav/highrpd/extracted/content/HighRPD/labels/DJI_20230707094608_0028_640_03_11.txt,yolo,line,,annotation_empty_or_noncanonical,false,filename_original_8192x5460_photo,verified_source_photo_group,highrpd_pretraining,train,DJI_20230707094608_0028,none,false,false,false,true,false,false,false,false,false,false,false,false,false,false,not_canonical_empty
highrpd::dji_20230707094608_0028::dji_20230707094608_0028_640_04_05,highrpd,DJI_20230707094608_0028_640_04_05,DJI_20230707094608_0028,highrpd_pretraining,data/external_uav/highrpd/extracted/content/HighRPD/images/DJI_20230707094608_0028_640_04_05.jpg,data/external_uav/highrpd/extracted/content/HighRPD/labels/DJI_20230707094608_0028_640_04_05.txt,yolo,line,,annotation_empty_or_noncanonical,false,filename_original_8192x5460_photo,verified_source_photo_group,highrpd_pretraining,train,DJI_20230707094608_0028,none,false,false,false,true,false,false,false,false,false,false,false,false,false,false,not_canonical_empty
highrpd::dji_20230707094608_0028::dji_20230707094608_0028_640_04_06,highrpd,DJI_20230707094608_0028_640_04_06,DJI_20230707094608_0028,highrpd_pretraining,data/external_uav/highrpd/extracted/content/HighRPD/images/DJI_20230707094608_0028_640_04_06.jpg,data/external_uav/highrpd/extracted/content/HighRPD/labels/DJI_20230707094608_0028_640_04_06.txt,yolo,line,,annotation_empty_or_noncanonical,false,filename_original_8192x5460_photo,verified_source_photo_group,highrpd_pretraining,train,DJI_20230707094608_0028,none,false,false,false,true,false,false,false,false,false,false,false,false,false,false,not_canonical_empty
highrpd::dji_20230707094608_0028::dji_20230707094608_0028_640_05_05,highrpd,DJI_20230707094608_0028_640_05_05,DJI_20230707094608_0028,highrpd_pretraining,data/external_uav/highrpd/extracted/content/HighRPD/images/DJI_20230707094608_0028_640_05_05.jpg,data/external_uav/highrpd/extracted/content/HighRPD/labels/DJI_20230707094608_0028_640_05_05.txt,yolo,line,,annotation_empty_or_noncanonical,false,filename_original_8192x5460_photo,verified_source_photo_group,highrpd_pretraining,train,DJI_20230707094608_0028,none,false,false,false,true,false,false,false,false,false,false,false,false,false,false,not_canonical_empty
highrpd::dji_20230707094608_0028::dji_20230707094608_0028_640_05_12,highrpd,DJI_20230707094608_0028_640_05_12,DJI_20230707094608_0028,highrpd_pretraining,data/external_uav/highrpd/extracted/content/HighRPD/images/DJI_20230707094608_0028_640_05_12.jpg,data/external_uav/highrpd/extracted/content/HighRPD/labels/DJI_20230707094608_0028_640_05_12.txt,yolo,line,,annotation_empty_or_noncanonical,false,filename_original_8192x5460_photo,verified_source_photo_group,highrpd_pretraining,train,DJI_20230707094608_0028,none,false,false,false,true,false,false,false,false,false,false,false,false,false,false,not_canonical_empty
